candidate_id,expected_label,reference,reference_track_id,artist_id,group_id,generator,genre,split,development_only,label_basis,archive,archive_url,archive_member,file_bytes,compressed_bytes,source_url,license_url,file_path
ai:Echoes/TTA/audioldm/The_Dawn_The_One_They_Fear_audioldm_TTA_001.mp3,ai,The Dawn - The One They Fear,145607,23198,fma_artist:23198,audioldm,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/The_Dawn_The_One_They_Fear_audioldm_TTA_001.mp3,493677,403620,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_batch/1c7ce793af874e6d7eb5c1c3f9207ffb933b5e527b4f24f84183a886a12367dd.mp3
ai:Echoes/TTA/mubert/Autopsy_Oh_Yeah_the_Future_mubert_TTA_001.mp3,ai,"Autopsy - Oh Yeah, the Future",127294,21081,fma_artist:21081,mubert,Pop,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/mubert/Autopsy_Oh_Yeah_the_Future_mubert_TTA_001.mp3,3841140,3826521,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/15d373b8c9eea6a30da619fd0b73eb0060cafdf33ffb9a01c04fef410372e1ea.mp3
ai:Echoes/TTA/acestep/Time_Up_ENDRUDARK_acestep_TTA_001.mp3,ai,Time Up - ENDRUDARK,89816,16893,fma_artist:16893,acestep,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Time_Up_ENDRUDARK_acestep_TTA_001.mp3,513837,510733,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/9eb1bec09869ee1d1c63a52b49d294245c206ebad4111e11754eb03c03412f2b.mp3
ai:Echoes/TTA/stableaudio/Digital_Lightning_Cloudkicker_stableaudio_TTA_001.mp3,ai,Digital Lightning - Cloudkicker,112315,11018,fma_artist:11018,stableaudio,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/stableaudio/Digital_Lightning_Cloudkicker_stableaudio_TTA_001.mp3,2881036,2774028,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/103550ce45514f5fdb2e2645c2d2ac217440c2413d8ed1610a798a868d486da8.mp3
ai:Echoes/TTA/suno/The_Cave_of_Time_Monroeville_Music_Center_suno_TTA_002.mp3,ai,The Cave of Time - Monroeville Music Center,91157,13391,fma_artist:13391,suno,Pop,train,False,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/suno/The_Cave_of_Time_Monroeville_Music_Center_suno_TTA_002.mp3,2923821,2909307,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/6eb1a8adda2538a046d1b52a03142698466504218020407e352c069fd01646f6.mp3
ai:Echoes/TTA/musicgen/Artificial_anxiety_Michett_musicgen_TTA_001.wav,ai,Artificial anxiety - Michett,130129,21456,fma_artist:21456,musicgen,Electronic,train,False,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/Artificial_anxiety_Michett_musicgen_TTA_001.wav,1916204,1772883,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/8a47d79f496896e718a0c0bcec44d52323dec951f2aec4852ee1b4c7f093eb0e.wav
ai:Echoes/TTA/songgen/Bergwald_Bergwald_Every_Now_and_Every_Then_songgen_TTA_001.mp3,ai,Bergwald Bergwald - Every Now and Every Then,138061,22222,fma_artist:22222,songgen,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/songgen/Bergwald_Bergwald_Every_Now_and_Every_Then_songgen_TTA_001.mp3,368685,304254,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/88b8eebf0bc0e1aebde66d6b2121c9b1970e450f1698360f34de05671dc3f347.mp3
ai:Echoes/TTA/brev/Solearesbeats_Malaventura_brev_TTA_001.mp3,ai,Soleares&beats - Malaventura,113024,5673,fma_artist:5673,brev,Pop,train,False,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/brev/Solearesbeats_Malaventura_brev_TTA_001.mp3,3040941,3022895,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/b67260a5727b5b27615c58009b369cacd7e8c5afc46f43c0e4d1aff7071bf01e.mp3
ai:Echoes/TTA/udio/Robot_Heart_Mystery_Mammal_udio_TTA_002.mp3,ai,Robot Heart - Mystery Mammal,143055,22774,fma_artist:22774,udio,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/udio/Robot_Heart_Mystery_Mammal_udio_TTA_002.mp3,2098989,2087051,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/3398a95d85e0d459ec893ff5ad0c277f6dfb7e7f24a3d726d102645f2f68cb57.mp3
ai:Echoes/TTA/elevenlabs/Mettle_Pipe_Choir_elevenlabs_TTA_002.mp3,ai,Mettle - Pipe Choir,129972,19164,fma_artist:19164,elevenlabs,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/elevenlabs/Mettle_Pipe_Choir_elevenlabs_TTA_002.mp3,5777595,5724387,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/0bc2144fbeac988ca0e8fffee818dd9f78dde600e8ee8915c6644c8c730fd3b3.mp3
ai:Echoes/TTA/producer/The_Coldest_Winter_Caleb_Lemond_producer_TTA_001.mp3,ai,The Coldest Winter - Caleb Lemond,135338,21957,fma_artist:21957,producer,Pop,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/producer/The_Coldest_Winter_Caleb_Lemond_producer_TTA_001.mp3,3674741,3659817,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/c33835c15c3b2feaafebe03369fdb376cbb57936b530448b5b6f9c5578ffcd8b.mp3
ai:Echoes/TTA/acestep/Westside_Chillers_Little_Glass_Men_acestep_TTA_001.mp3,ai,Westside Chillers - Little Glass Men,118921,19453,fma_artist:19453,acestep,Electronic,train,False,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Westside_Chillers_Little_Glass_Men_acestep_TTA_001.mp3,778413,773833,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/c27d972d8601f5de4ccceffa4410d1903e95daef5f9321b5ae04e07b1cc2055f.mp3
ai:Echoes/TTA/audioldm/Happy_Lamprey_audioldm_TTA_001.mp3,ai,Happy - Lamprey,135370,21958,fma_artist:21958,audioldm,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Happy_Lamprey_audioldm_TTA_001.mp3,493677,407555,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_batch/ff4a3ee3ab8cf3e35ce4801260320b2676d0d5dafbcd82d1068ddda16debb20b.mp3
ai:Echoes/TTA/diffrhythm/Autopsy_Oh_Yeah_the_Future_diffrhythm_TTA_001.mp3,ai,"Autopsy - Oh Yeah, the Future",127294,21081,fma_artist:21081,diffrhythm,Pop,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/diffrhythm/Autopsy_Oh_Yeah_the_Future_diffrhythm_TTA_001.mp3,2176775,2165949,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/cad63181a41c448e7d099aa47a4e1639d883a2a3810859b5e1bec5017a9a56b3.mp3
ai:Echoes/TTA/musicgen/shmoove_epsilon_not_musicgen_TTA_001.wav,ai,shmoove - epsilon not,114545,6550,fma_artist:6550,musicgen,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/shmoove_epsilon_not_musicgen_TTA_001.wav,1916204,1771255,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_batch/5821515c36020d947118ad18cdea2e7c02805ac1e64fbbf280cc906ebc471d45.wav
ai:Echoes/TTA/songgen/The_Dawn_The_One_They_Fear_songgen_TTA_001.mp3,ai,The Dawn - The One They Fear,145607,23198,fma_artist:23198,songgen,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/songgen/The_Dawn_The_One_They_Fear_songgen_TTA_001.mp3,479277,397436,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/081ab31654eb7e80fdba1744f9891b33097fdbf78444858029675c3c66bff40f.mp3
ai:Echoes/TTA/suno/Breeze_Funk_Malaventura_suno_TTA_001.mp3,ai,Breeze Funk - Malaventura,113025,5673,fma_artist:5673,suno,Pop,train,False,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/suno/Breeze_Funk_Malaventura_suno_TTA_001.mp3,2078253,2070213,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/8993d1b5595491a825d4130ebc6b95d774df09578e4f597c21908052fa98e77d.mp3
ai:Echoes/TTA/stableaudio/Only_Instrumental_Broke_For_Free_stableaudio_TTA_001.mp3,ai,Only Instrumental - Broke For Free,42372,9067,fma_artist:9067,stableaudio,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/stableaudio/Only_Instrumental_Broke_For_Free_stableaudio_TTA_001.mp3,2881036,2848755,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/730f96fd3110ce1b39bb24536c73470aa247f766d736ee9364d3474524513b42.mp3
ai:Echoes/TTA/brev/I_Nocturnal_Mayhem_brev_TTA_001.mp3,ai,I - Nocturnal Mayhem,141877,22584,fma_artist:22584,brev,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/brev/I_Nocturnal_Mayhem_brev_TTA_001.mp3,3536301,3511694,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/f9997cf123ea11180261d92610579896de3824ada1ac2047de57c659f4a27ff5.mp3
ai:Echoes/TTA/udio/Motocross_Mania_Monroeville_Music_Center_udio_TTA_002.mp3,ai,Motocross Mania - Monroeville Music Center,91162,13391,fma_artist:13391,udio,Pop,train,False,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/udio/Motocross_Mania_Monroeville_Music_Center_udio_TTA_002.mp3,2094765,2084585,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/6fbd8971ec7dacbbce959b8893b8a8e1bf18d57eebfccaa6423c615f921e236a.mp3
ai:Echoes/TTA/mubert/Straw_Fields_Rolemusic_mubert_TTA_001.mp3,ai,Straw Fields - Rolemusic,45101,10397,fma_artist:10397,mubert,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/mubert/Straw_Fields_Rolemusic_mubert_TTA_001.mp3,2881088,2852176,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/434037c8bcc929a092e32408e2252cc7b7c29bb0538ce3d44b357896f61e94a7.mp3
ai:Echoes/TTA/elevenlabs/Colossal_Stillness_Scott_Holmes_elevenlabs_TTA_002.mp3,ai,Colossal Stillness - Scott Holmes,114404,19498,fma_artist:19498,elevenlabs,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/elevenlabs/Colossal_Stillness_Scott_Holmes_elevenlabs_TTA_002.mp3,5777595,5725800,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/8a80de94f2dd04a7641e423f753f2b8583caf7b87740f329172d2b5233c87dbc.mp3
ai:Echoes/TTA/producer/Evil_Cannot_Create_Caleb_Lemond_producer_TTA_001.mp3,ai,Evil Cannot Create - Caleb Lemond,135341,21957,fma_artist:21957,producer,Pop,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/producer/Evil_Cannot_Create_Caleb_Lemond_producer_TTA_001.mp3,3163577,3151693,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/abcd60c5ac76bdd8c1cb7280475468197bca34af7b490b2122dd38108bc1bb7f.mp3
ai:Echoes/TTA/suno/All_of_Us_Eric_Skiff_suno_TTA_001.mp3,ai,All of Us - Eric Skiff,47071,10779,fma_artist:10779,suno,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/suno/All_of_Us_Eric_Skiff_suno_TTA_001.mp3,3760941,3746247,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/8112c71e052da34b85341fd5106f6111d23b085e6ae30ccf6d855254c204abfb.mp3
ai:Echoes/TTA/diffrhythm/Digital_Lightning_Cloudkicker_diffrhythm_TTA_001.mp3,ai,Digital Lightning - Cloudkicker,112315,11018,fma_artist:11018,diffrhythm,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/diffrhythm/Digital_Lightning_Cloudkicker_diffrhythm_TTA_001.mp3,1728723,1720788,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/eb0d124315949f5b090c01f3b83c0e58f89c9289fe825b6692b6e8382982ca52.mp3
ai:Echoes/TTA/acestep/Autopsy_Oh_Yeah_the_Future_acestep_TTA_001.mp3,ai,"Autopsy - Oh Yeah, the Future",127294,21081,fma_artist:21081,acestep,Pop,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Autopsy_Oh_Yeah_the_Future_acestep_TTA_001.mp3,1461933,1454835,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/1bf499ba63618857c3ebb4811dd87cbf15b20937f407a4f3d57e2c3b303812b9.mp3
ai:Echoes/TTA/songgen/OOOTHERSIDE_-_This_Time_Mike_B._Fort_songgen_TTA_001.mp3,ai,OOOTHERSIDE - This Time - Mike B. Fort,142081,21394,fma_artist:21394,songgen,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/songgen/OOOTHERSIDE_-_This_Time_Mike_B._Fort_songgen_TTA_001.mp3,395181,329043,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/4cf97c54959ffb9d7a196be6c7a695f54de3004cbeb12f140f32d8580dc5e584.mp3
ai:Echoes/TTA/udio/Lost_Paradise_Autumn_Interlude_udio_TTA_002.mp3,ai,Lost Paradise - Autumn Interlude,149488,23674,fma_artist:23674,udio,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/udio/Lost_Paradise_Autumn_Interlude_udio_TTA_002.mp3,2094765,2030498,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/d82264699707828c0fa7acc4fe2bfe6736018c7b5b1e335ffb0b30f43f7e3348.mp3
ai:Echoes/TTA/musicgen/Breeze_Funk_Malaventura_musicgen_TTA_001.wav,ai,Breeze Funk - Malaventura,113025,5673,fma_artist:5673,musicgen,Pop,train,False,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/musicgen/Breeze_Funk_Malaventura_musicgen_TTA_001.wav,1916204,1778230,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/b5d72793983c9868d1dae7995ee9c4a604ef80ece650c0cce24187044dabe33d.wav
ai:Echoes/TTA/mubert/Ad_Astra_P_C_III_mubert_TTA_001.mp3,ai,Ad Astra - P C III,111819,19189,fma_artist:19189,mubert,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/mubert/Ad_Astra_P_C_III_mubert_TTA_001.mp3,2881088,2863866,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/7b199d40db3761e6ecbf9d783245ab8a5c642d7cae5eb8ca24d7ad789f74dcdc.mp3
ai:Echoes/TTA/stableaudio/Bergwald_Bergwald_Every_Now_and_Every_Then_stableaudio_TTA_001.mp3,ai,Bergwald Bergwald - Every Now and Every Then,138061,22222,fma_artist:22222,stableaudio,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/stableaudio/Bergwald_Bergwald_Every_Now_and_Every_Then_stableaudio_TTA_001.mp3,2881036,2786778,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/5d407326bbc66ba8023349be4a33b699ea609c2ec72a20944db5a4fbe6fe86cc.mp3
ai:Echoes/TTA/audioldm/Roller_Star_Monroeville_Music_Center_audioldm_TTA_001.mp3,ai,Roller Star - Monroeville Music Center,91164,13391,fma_artist:13391,audioldm,Pop,train,False,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/audioldm/Roller_Star_Monroeville_Music_Center_audioldm_TTA_001.mp3,493677,410076,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/499d56872877a6816206f91fdc9d238a49410ad5fb5657fd4d4c33d68e1d1871.mp3
ai:Echoes/TTA/producer/The_Big_House_Jason_Shaw_producer_TTA_001.mp3,ai,The Big House - Jason Shaw,52649,11679,fma_artist:11679,producer,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/producer/The_Big_House_Jason_Shaw_producer_TTA_001.mp3,2878111,2865671,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/d2bd8e4edd35af9fe7333cc18976937881a46d545e4e21583b13f11e47a4ea18.mp3
ai:Echoes/TTA/elevenlabs/Infinite_Light_Pipe_Choir_elevenlabs_TTA_002.mp3,ai,Infinite Light - Pipe Choir,129968,19164,fma_artist:19164,elevenlabs,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/elevenlabs/Infinite_Light_Pipe_Choir_elevenlabs_TTA_002.mp3,5777595,5740718,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/a5afefcdbe620ae19ca02add1ea4bbde5b3e33bd39bc9e3a0a7f4670556025f9.mp3
ai:Echoes/TTA/brev/Kissing_Scars_Caleb_Lemond_brev_TTA_002.mp3,ai,Kissing Scars - Caleb Lemond,135340,21957,fma_artist:21957,brev,Pop,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/brev/Kissing_Scars_Caleb_Lemond_brev_TTA_002.mp3,2921133,2907663,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/1b01d7fa4298de4bda10e40789e68f646d5136c72c7b5d1dd9ee85279213912a.mp3
ai:Echoes/TTA/suno/Ohtli_Seclorance_suno_TTA_001.mp3,ai,Ohtli - Seclorance,140344,22467,fma_artist:22467,suno,Electronic,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/suno/Ohtli_Seclorance_suno_TTA_001.mp3,4238253,4217981,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_1000/65ad72690560ada3fc694f40ef5f298718155ad4e584b64d38b4a99eea1e3236.mp3
ai:Echoes/TTA/acestep/Happy_Lamprey_acestep_TTA_001.mp3,ai,Happy - Lamprey,135370,21958,fma_artist:21958,acestep,Rock,train,True,Echoes TTA dataset label,echoes,https://huggingface.co/datasets/Octavian97/Echoes/resolve/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2/Echoes.zip,Echoes/TTA/acestep/Happy_Lamprey_acestep_TTA_001.mp3,1103661,1097686,https://huggingface.co/datasets/Octavian97/Echoes/tree/14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,https://creativecommons.org/licenses/by-sa/4.0/,data/audio_batch/73fcbad1659273b5f5facb3e05d9bcb49564847b86fcd4561d3dcb7e216ea029.mp3
